2016-6-24  21:0,5153,9358,0.74897
2016-6-24  20:0,5175,9362,0.74673
2016-6-24  19:0,5181,9367,0.74486
2016-6-24  18:0,5204,9355,0.7492
2016-6-24  17:0,5131,9326,0.74686
2016-6-24  16:0,5114,9329,0.7442
2016-6-24  15:0,5126,9384,0.74215
2016-6-24  14:0,5139,9359,0.73982
2016-6-24  13:0,5133,9365,0.74007
2016-6-24  12:0,5152,9396,0.7388
2016-6-24  11:0,5124,9380,0.73934
2016-6-24  10:0,5103,9360,0.7359599999999999
2016-6-24  9:0,5085,9337,0.73787
2016-6-24  8:0,5104,9338,0.73329
2016-6-24  7:0,5121,9336,0.73397
2016-6-24  6:0,5209,9337,0.73381
2016-6-24  5:0,5247,9334,0.75242
2016-6-24  4:0,5310,9297,0.75414
2016-6-24  3:0,5295.5,9292,0.75434
2016-6-24  2:0,5328,9289,0.7583
2016-6-24  1:0,0.76255
2016-6-24  0:0,0.76112
2016-6-23  23:0,5323,9285,0.76084
2016-6-23  22:0,5322,9317,0.75997
2016-6-23  21:0,5322,9359,0.7601
2016-6-23  20:0,5324,9349,0.7593299999999999
2016-6-23  19:0,5312,9354,0.75953
2016-6-23  18:0,5307,9350,0.7577199999999999
2016-6-23  17:0,5328,9352,0.75731
2016-6-23  16:0,5323,9351,0.75773
2016-6-23  15:0,5326,9346,0.75604
2016-6-23  14:0,5323,9347,0.75791
2016-6-23  13:0,5286,9352,0.7584
2016-6-23  12:0,5275,9337,0.7553800000000001
2016-6-23  11:0,5278.5,9396,0.7534999999999999
2016-6-23  10:0,5288,9384,0.753
2016-6-23  9:0,5284,9434,0.7532799999999999
2016-6-23  8:0,5284,9406,0.75201
2016-6-23  7:0,5283,9408,0.75212
2016-6-23  6:0,5270,9403,0.7519
2016-6-23  5:0,5279,9397,0.75239
2016-6-23  4:0,5282,9394,0.75182
2016-6-23  3:0,5264.5,9394,0.75099
2016-6-23  2:0,5253,9393,0.75198
2016-6-23  1:0,0.75207
2016-6-23  0:0,0.74999
2016-6-22  23:0,5272,9402,0.75035
2016-6-22  22:0,5272,9377,0.75065
2016-6-22  21:0,5274,9364,0.74918
2016-6-22  20:0,5286,9377,0.75112
2016-6-22  19:0,5288,9359,0.74902
2016-6-22  18:0,5270,9373,0.7494499999999999
2016-6-22  17:0,5264,9329,0.75049
2016-6-22  16:0,5265,9308,0.7508899999999999
2016-6-22  15:0,5272,9307,0.7498
2016-6-22  14:0,5270,9327,0.74951
2016-6-22  13:0,5260,9341,0.7497
2016-6-22  12:0,5259,9335,0.74876
2016-6-22  11:0,5268,9325,0.7483
2016-6-22  10:0,5290,9319,0.7486
2016-6-22  9:0,5290,9334,0.74608
2016-6-22  8:0,5292,9321,0.74655
2016-6-22  7:0,5289,9340,0.74697
2016-6-22  6:0,5274,9330,0.7461100000000001
2016-6-22  5:0,5287,9339,0.74524
2016-6-22  4:0,5281,9289,0.74446
2016-6-22  3:0,5280,9305,0.7451
2016-6-22  2:0,5281,9300,0.74546
2016-6-22  1:0,0.74541
2016-6-22  0:0,0.74498
2016-6-21  23:0,5296,9294,0.74568
2016-6-21  22:0,5289,9297,0.747
2016-6-21  21:0,5286,9300,0.74682
2016-6-21  20:0,5285,9305,0.74673
2016-6-21  19:0,5279,9313,0.746
2016-6-21  18:0,5276,9307,0.74554
2016-6-21  17:0,5273,9248,0.74688
2016-6-21  16:0,5282,9187,0.74802
2016-6-21  15:0,5280,9226,0.74939
2016-6-21  14:0,5268,9277,0.7493
2016-6-21  13:0,5271,9295,0.74961
2016-6-21  12:0,5270,9308,0.74999
2016-6-21  11:0,5251,9302,0.74926
2016-6-21  10:0,5282,9306,0.7483
2016-6-21  9:0,5275,9316,0.74677
2016-6-21  8:0,5263,9327,0.74739
2016-6-21  7:0,5259,9338,0.74665
2016-6-21  6:0,5289,9344,0.74698
2016-6-21  5:0,5289,9338,0.74839
2016-6-21  4:0,5261,9329,0.74716
2016-6-21  3:0,5250,9315,0.7456199999999999
2016-6-21  2:0,5257,9292,0.74536
2016-6-21  1:0,0.74566
2016-6-21  0:0,0.74536
2016-6-20  23:0,5274,9319,0.74533
2016-6-20  22:0,5275,9362,0.74549
2016-6-20  21:0,5277,9343,0.7456199999999999
2016-6-20  20:0,5276,9339,0.74594
2016-6-20  19:0,5280.1,9332,0.74572
2016-6-20  18:0,5266,9340,0.74641
2016-6-20  17:0,5271,9336,0.7470599999999999
2016-6-20  16:0,5269,9343,0.74771
2016-6-20  15:0,5264,9356,0.7448
2016-6-20  14:0,5260,9347,0.74466
2016-6-20  13:0,5261,9349,0.74555
2016-6-20  12:0,5249,9349,0.74688
2016-6-20  11:0,5241.5,9362,0.74561
2016-6-20  10:0,5248,9307,0.74412
2016-6-20  9:0,5232,9281,0.7442
2016-6-20  8:0,5230,9297,0.74463
2016-6-20  7:0,5217,9311,0.7445000000000001
2016-6-20  6:0,5219,9314,0.7438900000000001
2016-6-20  5:0,5222,9318,0.74329
2016-6-20  4:0,5216,9314,0.74373
2016-6-20  3:0,5213.5,9316,0.74269
2016-6-20  2:0,5172.3,9327,0.74249
2016-6-20  1:0,0.7426199999999999
2016-6-20  0:0,0.74319
2016-6-17  23:0,5180.3,9332,0.7396
2016-6-17  22:0,5168.3,9327,0.73955
2016-6-17  21:0,5162.3,9332,0.73942
2016-6-17  20:0,5160.3,9333,0.73853
2016-6-17  19:0,5164.3,9334,0.7383999999999999
2016-6-17  18:0,5169.3,9335,0.7386
2016-6-17  17:0,5166.3,9349,0.73952
2016-6-17  16:0,5166.3,9373,0.73809
2016-6-17  15:0,5167.3,9373,0.73842
2016-6-17  14:0,5169.3,9378,0.73914
2016-6-17  13:0,5172.3,9379,0.73827
2016-6-17  12:0,5170.3,9373,0.73892
2016-6-17  11:0,5158.3,9357,0.73861
2016-6-17  10:0,5164.3,9328,0.7380100000000001
2016-6-17  9:0,5156.3,9352,0.7387899999999999
2016-6-17  8:0,5154.3,9329,0.73783
2016-6-17  7:0,5157.3,9319,0.73869
2016-6-17  6:0,5153.3,9265,0.73949
2016-6-17  5:0,5166.3,9302,0.73869
2016-6-17  4:0,5168.3,9279,0.73868
2016-6-17  3:0,5163.3,9284,0.73919
2016-6-17  2:0,5155,9287,0.73675
2016-6-17  1:0,0.7369
2016-6-17  0:0,0.73619
2016-6-16  23:0,5145,9281,0.73665
2016-6-16  22:0,5136,9275,0.73719
2016-6-16  21:0,5140,9278,0.73595
2016-6-16  20:0,5124,9303,0.7351
2016-6-16  19:0,5112,9316,0.73105
2016-6-16  18:0,5111,9328,0.73066
2016-6-16  17:0,5122,9354,0.73087
2016-6-16  16:0,5129,9315,0.73343
2016-6-16  15:0,5134,9276,0.73441
2016-6-16  14:0,5134,9335,0.73568
2016-6-16  13:0,5136,9321,0.73661
2016-6-16  12:0,5135,9301,0.73588
2016-6-16  11:0,5119.5,9289,0.73552
2016-6-16  10:0,5144,9287,0.73492
2016-6-16  9:0,5140,9308,0.7390600000000001
2016-6-16  8:0,5162,9322,0.73896
2016-6-16  7:0,5162,9336,0.73933
2016-6-16  6:0,5170,9284,0.73911
2016-6-16  5:0,5193,9305,0.73975
2016-6-16  4:0,5175,9320,0.74177
2016-6-16  3:0,5157.5,9287,0.74138
2016-6-16  2:0,5161,9276,0.74132
2016-6-16  1:0,0.74032
2016-6-16  0:0,0.74071
2016-6-15  23:0,5164,9219,0.7403999999999999
2016-6-15  22:0,5164,9205,0.74105
2016-6-15  21:0,5157,9229,0.74211
2016-6-15  20:0,5155,9238,0.73951
2016-6-15  19:0,5157,9241,0.74028
2016-6-15  18:0,5157,9252,0.74161
2016-6-15  17:0,5158,9260,0.73981
2016-6-15  16:0,5161,9258,0.7393999999999999
2016-6-15  15:0,5165,9281,0.73925
2016-6-15  14:0,5164,9309,0.73956
2016-6-15  13:0,5165,9331,0.74012
2016-6-15  12:0,5161,9344,0.73881
2016-6-15  11:0,5154,9333,0.73811
2016-6-15  10:0,5154,9421,0.73814
2016-6-15  9:0,5180,9368,0.73743
2016-6-15  8:0,5189,9387,0.73711
2016-6-15  7:0,5190,9349,0.7368400000000001
2016-6-15  6:0,5184,9366,0.73647
2016-6-15  5:0,5173,9370,0.73492
2016-6-15  4:0,5176,9373,0.7341299999999999
2016-6-15  3:0,5190.5,9382,0.7352300000000001
2016-6-15  2:0,5186,9393,0.73502
2016-6-15  1:0,0.73472
2016-6-15  0:0,0.73569
2016-6-14  23:0,5157,9481,0.73581
2016-6-14  22:0,5159,9469,0.73573
2016-6-14  21:0,5161,9479,0.7362300000000001
2016-6-14  20:0,5155,9572,0.73613
2016-6-14  19:0,5158,9597,0.73581
2016-6-14  18:0,5176,9597,0.73564
2016-6-14  17:0,5182,9604,0.73753
2016-6-14  16:0,5178,9611,0.7363
2016-6-14  15:0,5180,9612,0.73469
2016-6-14  14:0,5182,9624,0.73409
2016-6-14  13:0,5179,9614,0.73341
2016-6-14  12:0,5186,9632,0.73483
2016-6-14  11:0,5187,9615,0.73581
2016-6-14  10:0,5206,9612,0.73961
2016-6-14  9:0,5205,9587,0.73997
2016-6-14  8:0,5200,9580,0.73972
2016-6-14  7:0,5208,9598,0.73886
2016-6-14  6:0,5223,9607,0.7385
2016-6-14  5:0,5222,9592,0.73933
2016-6-14  4:0,5225,9596,0.73942
2016-6-14  3:0,5212,9599,0.7376
2016-6-14  2:0,5212,9600,0.73819
2016-6-14  1:0,0.73837
2016-6-14  0:0,0.7386200000000001
2016-6-13  23:0,5219,9594,0.73871
2016-6-13  22:0,5216,9592,0.73892
2016-6-13  21:0,5226,9621,0.73902
2016-6-13  20:0,5216,9636,0.73963
2016-6-13  19:0,5233,9648,0.7392300000000001
2016-6-13  18:0,5234,9617,0.74029
2016-6-13  17:0,5232,9601,0.7403
2016-6-13  16:0,5238,9623,0.73876
2016-6-13  15:0,5237,9625,0.74014
2016-6-13  14:0,5238,9617,0.74015
2016-6-13  13:0,5237,9626,0.74016
2016-6-13  12:0,5247,9640,0.74007
2016-6-13  11:0,5241,9634,0.73996
2016-6-13  10:0,5255.2,9643,0.73904
2016-6-13  9:0,0.73852
2016-6-13  8:0,0.73771
2016-6-13  7:0,0.73842
2016-6-13  6:0,0.73795
2016-6-13  5:0,0.73752
2016-6-13  4:0,0.73655
2016-6-13  3:0,0.73717
2016-6-13  2:0,0.73744
2016-6-13  1:0,0.73708
2016-6-13  0:0,0.73751
2016-6-10  23:0,5246.2,9641,0.7376
2016-6-10  22:0,5252.2,9651,0.73777
2016-6-10  21:0,5262.2,9678,0.73787
2016-6-10  20:0,5264.2,9671,0.73856
2016-6-10  19:0,5274.2,9729,0.7393999999999999
2016-6-10  18:0,5267.2,9697,0.74063
2016-6-10  17:0,5279.2,9647,0.74068
2016-6-10  16:0,5285.2,9562,0.74099
2016-6-10  15:0,5285.2,9534,0.73989
2016-6-10  14:0,5285.2,9536,0.74037
2016-6-10  13:0,5287.2,9545,0.74024
2016-6-10  12:0,5295.2,9533,0.73937
2016-6-10  11:0,5303.7,9536,0.74051
2016-6-10  10:0,5313.2,9545,0.74139
2016-6-10  9:0,5305.2,9548,0.74155
2016-6-10  8:0,5306.2,9556,0.74105
2016-6-10  7:0,5306.2,9581,0.7414500000000001
2016-6-10  6:0,5311.2,9582,0.74125
2016-6-10  5:0,5317.2,9589,0.74185
2016-6-10  4:0,5317.2,9590,0.7411
2016-6-10  3:0,5318.2,9552,0.74124
2016-6-10  2:0,5336.2,9586,0.74335
2016-6-10  1:0,0.74327
2016-6-10  0:0,0.743
2016-6-9  23:0,5339.2,9575,0.744
2016-6-9  22:0,5334.2,9562,0.74448
2016-6-9  21:0,5337.2,9557,0.74337
2016-6-9  20:0,5331.2,9559,0.7430600000000001
2016-6-9  19:0,5337.2,9561,0.74304
2016-6-9  18:0,5340.2,9557,0.74353
2016-6-9  17:0,5335.2,9583,0.74352
2016-6-9  16:0,5340.2,9545,0.74316
2016-6-9  15:0,5343.2,9577,0.74293
2016-6-9  14:0,5339.2,9576,0.74368
2016-6-9  13:0,5343.2,9640,0.74357
2016-6-9  12:0,5341.2,9634,0.74454
2016-6-9  11:0,5346.2,9593,0.744
2016-6-9  10:0,5367.2,9616,0.74713
2016-6-9  9:0,5351.2,9620,0.74643
2016-6-9  8:0,5343.2,9616,0.74663
2016-6-9  7:0,5351.2,9617,0.74683
2016-6-9  6:0,5356.2,9616,0.74785
2016-6-9  5:0,5360.2,9623,0.7483300000000001
2016-6-9  4:0,5376.2,9588,0.74773
2016-6-9  3:0,5367.7,9604,0.74903
2016-6-9  2:0,5376.2,9629,0.74863
2016-6-9  1:0,0.7483
2016-6-9  0:0,0.74695
2016-6-8  23:0,5381.2,9640,0.7474499999999999
2016-6-8  22:0,5373.2,9631,0.74768
2016-6-8  21:0,5376.2,9639,0.74709
2016-6-8  20:0,5377.2,9648,0.74766
2016-6-8  19:0,5374.2,9663,0.74777
2016-6-8  18:0,5380.2,9645,0.74676
2016-6-8  17:0,5380.2,9654,0.74754
2016-6-8  16:0,5373.2,9641,0.74695
2016-6-8  15:0,5372.2,9642,0.74785
2016-6-8  14:0,5374.2,9645,0.74579
2016-6-8  13:0,5368.2,9639,0.7444499999999999
2016-6-8  12:0,5370.2,9572,0.74422
2016-6-8  11:0,5364.7,9597,0.74479
2016-6-8  10:0,5373.2,9594,0.74386
2016-6-8  9:0,5366.2,9632,0.74529
2016-6-8  8:0,5364.2,9608,0.74629
2016-6-8  7:0,5357.2,9549,0.74495
2016-6-8  6:0,5358.2,9564,0.74422
2016-6-8  5:0,5358.2,9560,0.74395
2016-6-8  4:0,5344.2,9564,0.7446700000000001
2016-6-8  3:0,5345.2,9577,0.74434
2016-6-8  2:0,5361.5,9571,0.74512
2016-6-8  1:0,0.74531
2016-6-8  0:0,0.74553
2016-6-7  23:0,5364.5,9551,0.74569
2016-6-7  22:0,5366.5,9594,0.74558
2016-6-7  21:0,5367.5,9627,0.74509
2016-6-7  20:0,5364.5,9575,0.74418
2016-6-7  19:0,5360.5,9589,0.74503
2016-6-7  18:0,5363.5,9577,0.7452299999999999
2016-6-7  17:0,5370.5,9597,0.74488
2016-6-7  16:0,5377.5,9625,0.7448
2016-6-7  15:0,5378.5,9663,0.74369
2016-6-7  14:0,5383.5,9639,0.74464
2016-6-7  13:0,5375.5,9659,0.74405
2016-6-7  12:0,5375.5,9653,0.74392
2016-6-7  11:0,5368,9630,0.74338
2016-6-7  10:0,5366.5,9624,0.74347
2016-6-7  9:0,5366.5,9648,0.74251
2016-6-7  8:0,5387.5,9609,0.74244
2016-6-7  7:0,5389.5,9597,0.73682
2016-6-7  6:0,5373.5,9584,0.7363499999999999
2016-6-7  5:0,5378.5,9642,0.73658
2016-6-7  4:0,5372.5,9521,0.7373499999999999
2016-6-7  3:0,5362.5,9519,0.7371799999999999
2016-6-7  2:0,5371.2,9511,0.73699
2016-6-7  1:0,0.73641
2016-6-7  0:0,0.73624
2016-6-6  23:0,5378.1,9554,0.73699
2016-6-6  22:0,5372.2,9557,0.7378400000000001
2016-6-6  21:0,5358.2,9552,0.73681
2016-6-6  20:0,5367.2,9552,0.73734
2016-6-6  19:0,5370.2,9573,0.73593
2016-6-6  18:0,5371.2,9568,0.73736
2016-6-6  17:0,5368.2,9674,0.73742
2016-6-6  16:0,5362.2,9604,0.73614
2016-6-6  15:0,5356.2,9603,0.73564
2016-6-6  14:0,5359.2,9560,0.73521
2016-6-6  13:0,5366.2,9529,0.73554
2016-6-6  12:0,5363.2,9557,0.73593
2016-6-6  11:0,5361.2,9553,0.73559
2016-6-6  10:0,5358.2,9549,0.7334000000000001
2016-6-6  9:0,5366.2,9549,0.73271
2016-6-6  8:0,5373.2,9534,0.73298
2016-6-6  7:0,5368.2,9536,0.73297
2016-6-6  6:0,5357.2,9508,0.73214
2016-6-6  5:0,5335.2,9552,0.73231
2016-6-6  4:0,5313.2,9415,0.73286
2016-6-6  3:0,5320.2,9449,0.73428
2016-6-6  2:0,5320.2,9509,0.7352
2016-6-6  1:0,0.73624
2016-6-6  0:0,0.73642
2016-6-3  23:0,5318.2,9641,0.73664
2016-6-3  22:0,5308.2,9700,0.7365699999999999
2016-6-3  21:0,5307.2,9704,0.73512
2016-6-3  20:0,5316.2,9687,0.7335199999999999
2016-6-3  19:0,5305.2,9670,0.73383
2016-6-3  18:0,5301.2,9683,0.73234
2016-6-3  17:0,5305.2,9679,0.7337900000000001
2016-6-3  16:0,5319.2,9684,0.73111
2016-6-3  15:0,5323.2,9677,0.72426
2016-6-3  14:0,5323.2,9651,0.72362
2016-6-3  13:0,5321.2,9622,0.7241300000000001
2016-6-3  12:0,5317.2,9619,0.72481
2016-6-3  11:0,5310.7,9631,0.72526
2016-6-3  10:0,5318.2,9642,0.72457
2016-6-3  9:0,5316.2,9718,0.72459
2016-6-3  8:0,5316.2,9705,0.72354
2016-6-3  7:0,5311.2,9674,0.7235
2016-6-3  6:0,5313.2,9669,0.72371
2016-6-3  5:0,5299.2,9664,0.72303
2016-6-3  4:0,5321.2,9662,0.72248
2016-6-3  3:0,5309.7,9651,0.72292
2016-6-3  2:0,5314.2,9646,0.72221
2016-6-3  1:0,0.7225200000000001
2016-6-3  0:0,0.72295
2016-6-2  23:0,5305.2,9628,0.7225200000000001
2016-6-2  22:0,5304.2,9640,0.72226
2016-6-2  21:0,5298.2,9654,0.72257
2016-6-2  20:0,5295.2,9656,0.7226900000000001
2016-6-2  19:0,5292.2,9643,0.7224
2016-6-2  18:0,5272.2,9628,0.72292
2016-6-2  17:0,5279.2,9611,0.72227
2016-6-2  16:0,5286.2,9666,0.72156
2016-6-2  15:0,5289.2,9707,0.7209
2016-6-2  14:0,5287.2,9708,0.72131
2016-6-2  13:0,5285.2,9703,0.72101
2016-6-2  12:0,5279.2,9708,0.72243
2016-6-2  11:0,5270.7,9705,0.72248
2016-6-2  10:0,5275.2,9700,0.72257
2016-6-2  9:0,5274.2,9723,0.72406
2016-6-2  8:0,5285.2,9719,0.7241
2016-6-2  7:0,5274.2,9704,0.72381
2016-6-2  6:0,5303.2,9713,0.72426
2016-6-2  5:0,5309.2,9721,0.72493
2016-6-2  4:0,5327.2,9742,0.72441
2016-6-2  3:0,5322.2,9708,0.7248599999999999
2016-6-2  2:0,5328,9707,0.72526
2016-6-2  1:0,0.7251300000000001
2016-6-2  0:0,0.72548
2016-6-1  23:0,5332,9724,0.72594
2016-6-1  22:0,5322,9730,0.72546
2016-6-1  21:0,5325,9730,0.72515
2016-6-1  20:0,5315,9733,0.7244699999999999
2016-6-1  19:0,5316,9736,0.72405
2016-6-1  18:0,5303,9730,0.72465
2016-6-1  17:0,5298,9724,0.72403
2016-6-1  16:0,5301,9755,0.72609
2016-6-1  15:0,5303,9741,0.72712
2016-6-1  14:0,5308,9726,0.72583
2016-6-1  13:0,5306,9726,0.72596
2016-6-1  12:0,5313,9707,0.72554
2016-6-1  11:0,5309,9703,0.72594
2016-6-1  10:0,5327,9698,0.72568
2016-6-1  9:0,5331,9688,0.72719
2016-6-1  8:0,5334,9718,0.72762
2016-6-1  7:0,5309,9729,0.72778
2016-6-1  6:0,5336,9724,0.72839
2016-6-1  5:0,5307,9739,0.72836
2016-6-1  4:0,5329,9775,0.72418
2016-6-1  3:0,5344.5,9772,0.72354
2016-6-1  2:0,5355,9781,0.7237
2016-6-1  1:0,0.72318
2016-6-1  0:0,0.72328
2016-5-31  23:0,5347,9773,0.72277
2016-5-31  22:0,5355,9768,0.72159
2016-5-31  21:0,5357,9744,0.72318
2016-5-31  20:0,5356,9749,0.72336
2016-5-31  19:0,5373,9746,0.72411
2016-5-31  18:0,5378,9766,0.72448
2016-5-31  17:0,5370,9746,0.72499
2016-5-31  16:0,5375,9748,0.7242499999999999
2016-5-31  15:0,5360,9681,0.72609
2016-5-31  14:0,5368,9764,0.72442
2016-5-31  13:0,5362,9784,0.7243000000000001
2016-5-31  12:0,5366,9786,0.72349
2016-5-31  11:0,5365.5,9773,0.72334
2016-5-31  10:0,5377,9719,0.72349
2016-5-31  9:0,5401,9628,0.72405
2016-5-31  8:0,5397,9626,0.72468
2016-5-31  7:0,5387,9618,0.72455
2016-5-31  6:0,5398,9590,0.72355
2016-5-31  5:0,5367,9589,0.72309
2016-5-31  4:0,5403,9590,0.71926
2016-5-31  3:0,5402.5,9592,0.71938
2016-5-31  2:0,5402,9585,0.7188099999999999
2016-5-31  1:0,0.7181999999999999
2016-5-31  0:0,0.71818
2016-5-30  23:0,5405,9597,0.71852
2016-5-30  22:0,5401,9580,0.71858
2016-5-30  21:0,5402,9568,0.71849
2016-5-30  20:0,5401,9574,0.71839
2016-5-30  19:0,5400,9549,0.71832
2016-5-30  18:0,5403,9550,0.71821
2016-5-30  17:0,5400,9556,0.71799
2016-5-30  16:0,5399,9570,0.71839
2016-5-30  15:0,5399,9548,0.71841
2016-5-30  14:0,5399,9594,0.71832
2016-5-30  13:0,5397,9584,0.71773
2016-5-30  12:0,5407,9586,0.71813
2016-5-30  11:0,5399,9594,0.71692
2016-5-30  10:0,5405,9609,0.71716
2016-5-30  9:0,5410,9585,0.71597
2016-5-30  8:0,5415.8,9581,0.71601
2016-5-30  7:0,5406,9581,0.71678
2016-5-30  6:0,5406,9569,0.71696
2016-5-30  5:0,5403,9575,0.7160300000000001
2016-5-30  4:0,5413,9592,0.71732
2016-5-30  3:0,5417,9555,0.7178
2016-5-30  2:0,5426,9619,0.71815
2016-5-30  1:0,0.71796
2016-5-30  0:0,0.71766
2016-5-27  23:0,5423,9639,0.71834
2016-5-27  22:0,5420,9641,0.71841
2016-5-27  21:0,5425,9648,0.7179
2016-5-27  20:0,5424,9636,0.71994
2016-5-27  19:0,5419,9533,0.72043
2016-5-27  18:0,5423,9530,0.7190800000000001
2016-5-27  17:0,5415,9531,0.71974
2016-5-27  16:0,5422,9557,0.72037
2016-5-27  15:0,5420,9561,0.72093
2016-5-27  14:0,5418,9561,0.72097
2016-5-27  13:0,5414,9546,0.72234
2016-5-27  12:0,5415,9527,0.7217
2016-5-27  11:0,5402.5,9527,0.72216
2016-5-27  10:0,5417,9509,0.7222499999999999
2016-5-27  9:0,5422,9510,0.7225200000000001
2016-5-27  8:0,5421,9481,0.72212
2016-5-27  7:0,5417,9454,0.72224
2016-5-27  6:0,5414,9465,0.72165
2016-5-27  5:0,5428,9456,0.72277
2016-5-27  4:0,5407,9442,0.72294
2016-5-27  3:0,5388.5,9461,0.72244
2016-5-27  2:0,5393,9440,0.72234
2016-5-27  1:0,0.72239
2016-5-27  0:0,0.72257
2016-5-26  23:0,5398,9447,0.72201
2016-5-26  22:0,5400,9452,0.7214
2016-5-26  21:0,5396,9463,0.72173
2016-5-26  20:0,5397,9487,0.72138
2016-5-26  19:0,5390,9495,0.72261
2016-5-26  18:0,5394,9506,0.72177
2016-5-26  17:0,5398,9499,0.72275
2016-5-26  16:0,5403,9484,0.72353
2016-5-26  15:0,5396,9488,0.72153
2016-5-26  14:0,5397,9493,0.72212
2016-5-26  13:0,5387,9515,0.72109
2016-5-26  12:0,5392,9574,0.72052
2016-5-26  11:0,5381.5,9547,0.71932
2016-5-26  10:0,5390,9538,0.71936
2016-5-26  9:0,5386,9544,0.72142
2016-5-26  8:0,5377,9599,0.72092
2016-5-26  7:0,5364,9675,0.72045
2016-5-26  6:0,5372,9634,0.72041
2016-5-26  5:0,5358,9634,0.7182500000000001
2016-5-26  4:0,5383,9624,0.71866
2016-5-26  3:0,5388.5,9596,0.71857
2016-5-26  2:0,5391,9623,0.71902
2016-5-26  1:0,0.71896
2016-5-26  0:0,0.71979
2016-5-25  23:0,5396,9625,0.72011
2016-5-25  22:0,5401,9613,0.71976
2016-5-25  21:0,5397,9631,0.71948
2016-5-25  20:0,5392,9630,0.71894
2016-5-25  19:0,5391,9608,0.71837
2016-5-25  18:0,5387,9625,0.71856
2016-5-25  17:0,5377,9604,0.71965
2016-5-25  16:0,5373,9628,0.72016
2016-5-25  15:0,5373,9635,0.7205
2016-5-25  14:0,5378,9614,0.72066
2016-5-25  13:0,5374,9625,0.72017
2016-5-25  12:0,5366,9619,0.71937
2016-5-25  11:0,5344,9614,0.71937
2016-5-25  10:0,5379,9645,0.72166
2016-5-25  9:0,5387,9639,0.72063
2016-5-25  8:0,5392,9625,0.72004
2016-5-25  7:0,5389,9623,0.72074
2016-5-25  6:0,5390,9626,0.71932
2016-5-25  5:0,5386,9620,0.71811
2016-5-25  4:0,5369,9616,0.7188600000000001
2016-5-25  3:0,5364.5,9634,0.71887
2016-5-25  2:0,5366,9640,0.71959
2016-5-25  1:0,0.7187
2016-5-25  0:0,0.71833
2016-5-24  23:0,5362,9659,0.7178
2016-5-24  22:0,5360,9697,0.71801
2016-5-24  21:0,5365,9709,0.71713
2016-5-24  20:0,5366,9702,0.71798
2016-5-24  19:0,5360,9579,0.71829
2016-5-24  18:0,5346,9544,0.7184700000000001
2016-5-24  17:0,5337,9565,0.7164199999999999
2016-5-24  16:0,5328,9600,0.7163
2016-5-24  15:0,5329,9610,0.7152500000000001
2016-5-24  14:0,5325,9606,0.71574
2016-5-24  13:0,5318,9542,0.71631
2016-5-24  12:0,5311,9550,0.71633
2016-5-24  11:0,5284.5,9563,0.71562
2016-5-24  10:0,5307,9567,0.71638
2016-5-24  9:0,5324,9561,0.71901
2016-5-24  8:0,5317,9591,0.7196900000000001
2016-5-24  7:0,5312,9583,0.71923
2016-5-24  6:0,5315,9627,0.7221
2016-5-24  5:0,5317,9564,0.7215
2016-5-24  4:0,5319,9448,0.72149
2016-5-24  3:0,5329,9451,0.72176
2016-5-24  2:0,5324.7,9536,0.72238
2016-5-24  1:0,0.72243
2016-5-24  0:0,0.72232
2016-5-23  23:0,5332.7,9585,0.72234
2016-5-23  22:0,5329.7,9579,0.72219
2016-5-23  21:0,5335.7,9628,0.72222
2016-5-23  20:0,5327.7,9626,0.7215
2016-5-23  19:0,5326.7,9613,0.72017
2016-5-23  18:0,5328.7,9604,0.72034
2016-5-23  17:0,5328.7,9574,0.7216900000000001
2016-5-23  16:0,5337.7,9585,0.72037
2016-5-23  15:0,5330.7,9571,0.72161
2016-5-23  14:0,5333.7,9544,0.72117
2016-5-23  13:0,5337.7,9504,0.72165
2016-5-23  12:0,5316.7,9595,0.72222
2016-5-23  11:0,5300.7,9616,0.72217
2016-5-23  10:0,5328.7,9610,0.72433
2016-5-23  9:0,5337.7,9635,0.72421
2016-5-23  8:0,5357.7,9630,0.72522
2016-5-23  7:0,5345.7,9601,0.72514
2016-5-23  6:0,5336.7,9680,0.72371
2016-5-23  5:0,5309.7,9716,0.7234699999999999
2016-5-23  4:0,5356.7,9731,0.72373
2016-5-23  3:0,5346.2,9733,0.72234
2016-5-23  2:0,5353.7,9752,0.7226399999999999
2016-5-23  1:0,0.72285
2016-5-23  0:0,0.72219
2016-5-20  23:0,5350.7,9750,0.72235
2016-5-20  22:0,5349.7,9741,0.72201
2016-5-20  21:0,5360.7,9739,0.72237
2016-5-20  20:0,5363.7,9751,0.7218
2016-5-20  19:0,5360.7,9734,0.72138
2016-5-20  18:0,5362.7,9734,0.72205
2016-5-20  17:0,5349.7,9733,0.72233
2016-5-20  16:0,5347.7,9611,0.72373
2016-5-20  15:0,5344.7,9528,0.72309
2016-5-20  14:0,5345.7,9528,0.72241
2016-5-20  13:0,5355.7,9531,0.7231300000000001
2016-5-20  12:0,5349.7,9522,0.72373
2016-5-20  11:0,5340.7,9559,0.724
2016-5-20  10:0,5359.7,9473,0.7238599999999999
2016-5-20  9:0,5350.7,9483,0.7236900000000001
2016-5-20  8:0,5359.7,9444,0.72293
2016-5-20  7:0,5357.7,9430,0.72288
2016-5-20  6:0,5340.7,9419,0.72356
2016-5-20  5:0,5341.7,9411,0.72334
2016-5-20  4:0,5330.7,9408,0.72283
